CustomerID:string,~label,Country_of_Residence:string,context_type:string,description:string,tree_name:string,effectiveFrom:string,~id
13572.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e665c9c8-a741-4eed-a2ed-206c1eef49dd
14009.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b85928c0-24e2-49fe-a9b5-f303e186c864
13258.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,797f6ec7-b26e-461c-9373-7f43bc755aa6
14463.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,917d8b71-4587-49d0-b72c-5e0a14bcbaa5
13192.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b5b74e48-18e7-4868-9e7c-a46659eed032
16987.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,705a7603-abea-411d-b6d9-54bd559cbc13
13417.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,529e3969-13f5-46cc-9b42-533da01dd5de
17047.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,d0fd7c3b-e970-4ebb-b0ff-fffee3200177
15116.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,a5ebe0aa-5bf0-41e7-8b92-4b08e668bf57
17469.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0c7880ec-6e3c-491f-b1c9-77f90fdb21e8
16647.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,95564987-f735-4b35-9871-ef0d77be001f
15630.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,27ed39e8-3565-45d2-b3e7-3d71b6c87577
17245.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,70e6d3b9-3ae1-4594-b41c-5573198ce10a
16008.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,07249b03-cdb8-480c-ac7a-cd4ca16f25e3
17871.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,d43831c8-5ca8-45ea-b85d-d4ecdb859fed
13529.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,47f8dfd5-1bda-4365-b35d-2598f1a8472c
12620.0,Customer Purchase,France,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,338d72c2-910a-4868-9464-52e79a8b5855
15599.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c0c43121-dc4e-46ad-bc34-542e937f97ea
16813.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,2da4366a-e202-463a-b21d-740408aed9c5
14859.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,97d371e3-a46f-49eb-b36e-7817f79167a7
16463.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c6d0776b-ce1b-4aac-bf68-3375834893ad
15791.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0cc4a554-eeb4-43dc-8fda-bc7712977194
13658.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,78d96ba5-33c2-4a13-91d1-95fd362af9cf
13887.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,80397c57-8d62-4c99-9df1-543771ddad6c
12353.0,Customer Purchase,Bahrain,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,95d2c2c7-da65-40d0-b2fa-85bd9751b693
14551.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c0dd54a6-1a70-47fe-8ddf-ee46f5579b54
17166.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7319a50d-7eb5-4c3d-a21f-11b971ce77a1
17926.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e7724963-6905-4b11-9c65-b9ec5f28a145
13391.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,cb309d53-bee4-4c68-a50c-458eef60b3b8
17455.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,11b7d50e-cbfb-43be-b626-f1edce4394eb
13308.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,614509b1-cf7c-4e0a-bac3-40ab24190036
13856.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9036707b-41bd-4ec6-b0b5-16f08733c9e4
13243.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f1add646-b86f-46e1-b0a2-75969c95b8ac
15095.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,58eb2c32-121a-49a2-8441-6349eacc83a4
18048.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,996e3620-d5e8-4c33-9318-3960cd01f162
18287.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7ff7892f-e498-464d-bc68-c19712194ad9
18150.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,354d18b3-c01f-47a8-befa-ed15b6c08ce2
16690.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,d5cf6506-b9ed-4bae-bc45-2cd09a0662cf
13555.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,73d8828e-b0a4-453c-9ca3-0a88f3593463
16038.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,77bf2184-65fc-427d-8cdc-562937e5bcd6
13972.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,23be680e-1a90-4b48-ba57-c32b2c2eefcb
13227.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c296607a-da8f-4c46-82e8-8948f1c7e359
13657.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f44ec455-ee14-476f-8b97-471f16f552f9
17176.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,655d2623-e43f-4f39-be2f-912ee333791c
14837.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,44104325-f721-4bab-9248-268ea0a3e6a1
14682.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,2ffdb596-c762-4bff-a9d0-f5c078145268
14921.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,95e9f4a1-317f-452b-b5b8-06ba5c6ba9d6
16341.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,d097d9f3-6a6a-44b2-9aca-f15a842058d5
14647.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9e5a96af-e492-459d-be7e-fb2ca58cc7da
12710.0,Customer Purchase,Germany,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,d89825a3-7084-48ae-a498-f977b805c052
15292.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7b3041e0-d372-435d-bfff-a4956e48e1dc
15705.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,43235ec9-11fd-4dcd-8fe3-48cd7595dc3b
13339.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ceabf769-3edf-43b5-84ba-25466cfe9cea
13885.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9a1074c9-4a30-4b22-8391-fd2baee532de
12360.0,Customer Purchase,Austria,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,05ed1a6b-2337-415d-873b-21f4167bcc56
13546.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e904113a-c6e8-46cb-ae3a-28ae4291175b
17715.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c7cf5865-1d3d-42cd-9618-4f84532f7964
18160.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8c75c5a8-d037-4d69-aaf0-b2cec7e71cc6
15434.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,dd346f06-2ca1-49bb-9341-e2db8251c030
15734.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,55999cbc-e193-485a-b28f-8a3a822d9ca2
13737.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b46ab7a5-5d36-4c1b-a386-80c557806899
13213.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,938d63f6-90d0-4e52-bbf8-dceded5a6184
18018.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,4aebabed-8b7d-4bbf-afe1-d78406d117f5
15314.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f03d48e4-90fb-4270-ad00-c43e3898d6fa
17521.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,504533fb-4728-438a-8034-2020f645da72
15042.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8beb03f8-0b64-4a86-85a3-8656ad263fbb
12863.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,254d5fdf-0da8-4c1d-9a11-07eb9197f0f1
16091.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,683b15b6-6a2f-497f-89c3-88c2df94f3e8
15804.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0e8ac581-77be-428c-9db4-9e6b11021cd5
14593.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f5681999-b781-4c0e-af37-d89cbac5b679
14287.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,16f6f75b-af8b-4ff1-83e1-ae5593c1a790
16763.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,69c3cf91-67f9-4006-a05c-06cc2b7ba489
14705.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,a4dd79d7-e751-4bbc-9cb5-6748de8bca4c
12562.0,Customer Purchase,France,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e9d0041f-5fb6-4e5b-af1b-58d4bc466471
12815.0,Customer Purchase,Poland,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7e5ed5a2-84fe-4b5a-aff2-541a8182eb17
14522.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1e30afed-5bca-421d-8cd6-7d1c3d4b919b
16448.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,6157e0aa-0cad-4e59-a7a3-69e8f725a75d
14584.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f2293274-830f-4e2e-9c84-705722ac0977
12974.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7b229b8c-cb23-4741-b9d3-f1cafd2fe1ba
12987.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f220af34-a8e3-4b2a-b01e-dc62cc24d722
14816.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,24326f7e-de35-4f83-b6b6-ba28d13255f9
15852.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,54a62673-9d51-4a2e-b968-cab04822c9bc
16624.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0410a8c7-9ac8-4954-93a9-19e4df4177ff
12493.0,Customer Purchase,France,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,54ac390e-5cac-4428-860d-34068f121d8c
18232.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1c9c531e-1f28-4fbc-9858-bfc37b009cc9
18073.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ae787915-1a94-44ab-a45b-2a3f826c76c3
16369.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ee6f4be9-4b69-4ad9-b30a-18df0d2b594a
14280.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f9a7948c-88bb-466f-9123-c2c668583497
13135.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e587d02e-4a50-4804-a2fb-95e9aa273371
17345.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,66939ce0-dbd0-4e3a-a51a-0aff6597d230
16275.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,70a52aae-7356-41c9-a8a3-7df19a19348b
14338.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c0ca21f4-d0e9-43c6-91d6-adc1d9595dee
15402.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,522ef475-8943-4ed8-b36b-1bc2baff384f
12876.0,Customer Purchase,Belgium,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,cbca1f05-af67-4557-97b5-2c4f7e21364e
16323.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,2582d313-2af6-411d-8888-71f9af233488
12426.0,Customer Purchase,Germany,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0e61831c-0f57-4dc0-9035-a37887b05e54
14451.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,a8f94cb5-e638-4396-b8d4-eb24afa394f5
14823.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e549b6c6-9313-4666-a9aa-8d92aff41882
15897.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,5034cee2-49b6-43d3-ae16-75d148b31941
17051.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e15a070d-3e10-4cda-a324-adb34e44ca80
15925.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,a756ca5f-0d45-4551-8a52-c4d809ef0e1d
12787.0,Customer Purchase,Netherlands,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c9a9f3c4-5ee3-4b37-8ad7-c66f63c054fa
15863.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,6811587b-5b80-4834-9884-3ece91a4d9d4
16483.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,525b7e9a-4788-4e6f-ac35-ac0f02c0a1fb
13398.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,5c6ff79c-1147-49de-8372-367afe2956e6
13070.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,114812c1-39d7-4b5a-8f63-f453054b0656
14819.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b689a3c2-f4ae-44f1-9f21-c8e3ea62fb0a
12790.0,Customer Purchase,Netherlands,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c87b5d53-3b70-4c8b-b77a-3013c2a4ff68
15163.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0aacded0-11ea-4c98-9488-6f146679bba1
18204.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,2b7ccb1d-12c4-4800-ada2-74900a446cd0
15124.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1df8c601-bbdb-41c6-a1c8-cd5ec034c6b9
12473.0,Customer Purchase,Germany,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,73e54cef-ff95-43cc-b1a7-c1363cedb189
16969.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,09dfe074-e7b5-4239-b6b4-8ddc0df8146c
14597.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0252b4dd-96e8-41b8-810f-863582dc8454
13917.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e875756f-102a-4a11-b7a0-e741dba56195
13062.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c8df8e67-50ae-42f3-99ad-e7d409bb909c
16484.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b36ceffd-8109-497f-9207-64d20b9026d8
15184.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8d4420ec-c09e-4e21-8815-fb06e6e98005
18135.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f82eb408-044d-4def-93f3-23e79bf5d682
14453.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,01da98b3-4122-49f3-9806-bf2c79a095e5
17900.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,da4b2ba8-a5de-4440-a49e-59f4803e2976
13437.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,d60c7724-1812-4aef-be57-939b51a93999
12517.0,Customer Purchase,Germany,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,72ab1468-49c1-4f25-b684-da69e54ad3b1
16529.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,193358a9-3333-43c6-984e-7f5981847f88
17531.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,15d5c263-7273-4a1f-a17f-bfdf45e7f238
16239.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,35a477a4-acb0-40d2-b1a3-87966c1b08d0
14500.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,cccb46a8-a2d4-42bc-9fbf-b8da7ecd2c09
16117.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7efb3303-8aab-4add-808e-fb0ce52c9b21
13248.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,3ad15875-dcc0-4d0b-9cc1-3315bf4a7676
16967.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,37675c73-a031-4732-ade3-b836d80d7b68
15405.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,aa8e56e9-54e2-476a-9732-c7f416eb8c24
16659.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ea1d9eb4-ac05-4d8a-962e-c59cb4f79f92
16880.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9cc9cd9f-0608-43e4-918c-f9574ed47d52
13435.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,593f3219-f756-4e3e-b181-afc7ecc7a275
13131.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,2509030c-56b3-4237-9f3d-861bbfac92aa
14891.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1146143b-85a1-425f-9023-4f97db6d2b8e
16682.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e3608151-98f2-4543-a87e-778ff03bec20
15453.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e30101f6-e0d4-43ae-af58-f7c1b46a4b97
16963.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b63e2ce5-c406-4c39-806b-4d6bc3028055
13682.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ee0dd18d-5057-4b95-adad-326869339975
15152.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,359a3c58-3198-4043-9db6-9629297d9dce
15462.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,4b498db5-2916-459b-9d63-38f6a4ca596d
12449.0,Customer Purchase,Belgium,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ec437ab2-28e7-4a68-8261-18456d7b2104
15349.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1b15e486-02cc-4e4e-8343-abfafb54e996
16849.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,49ab5a33-c02b-4a56-93bf-d6c9fbb0d348
12802.0,Customer Purchase,Netherlands,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8814ee8d-da3b-40f3-a1f9-5683987fa7ec
15073.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,abc962ef-e4b0-4835-8066-20e60705b07e
16298.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f527b983-46c0-493d-9c97-ebc974359c3c
12535.0,Customer Purchase,France,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,00f43afb-be60-4be9-975e-94920af963d1
18248.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,3ebc073c-0292-4cf5-996d-60c42c2d8115
15386.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,183db435-a0e6-4953-be5e-e8c47260314e
17252.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,070b71c8-cabc-49b4-82cf-6a2bd8a53957
14542.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,2b06d03e-839a-4dac-b4af-91646f4f8412
16825.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,3a2fff0a-0743-4874-b9bb-f674117eacd3
12380.0,Customer Purchase,Belgium,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,91fe15f4-cedc-471c-9107-4b2006c249f6
18072.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1d9a3e0a-164b-4890-9454-2aae3fbcbc44
13643.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,062e17bb-778d-4021-bca9-1d4cc281da88
15969.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,6d6ff213-fb10-4e67-95ed-2b0506a75ffc
13283.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,22e5c726-9990-4793-9a79-dadf4f7ad221
17015.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f345e3bd-745f-402e-a73c-5a18fab7ae10
14375.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e7a17c00-5a8d-4a44-8229-9f5e5b04317b
17124.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,6fad40de-f99c-4054-8b1d-02b933b1028a
17987.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,bc0ce33b-faa5-457d-ac58-79804f77c1bf
13395.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,341f38df-266c-4a61-8172-0452bd9947ac
17828.0,Customer Purchase,Malta,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b3d25d92-4c48-4f5b-a01d-11717c9e3deb
15743.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7c7cfe15-d2a5-4460-8c98-0908583cec10
17414.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9c8505ef-5c91-4836-934a-fe207fc0961c
14622.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,cfdec7ba-45d1-4e70-b5b3-79119e4bbe50
15609.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,d36cce49-a638-42b8-a925-65e2ab1124a1
14561.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ec354707-8be8-42e3-87f7-2fb730681771
16872.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,5db6fb31-4301-4f19-abb3-440dbef42f16
16358.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,fdd464f0-cf6a-4a3c-a5ae-5f31056dabc6
15238.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b0a06def-4679-40cd-9715-77976acc111d
13466.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,da36f7c2-790f-401b-8216-63868ee3a302
17360.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c7107a73-1c03-4c9b-91f9-6e2a2164b1ca
13510.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b8918e22-d887-4010-8852-7f2e5b817106
12406.0,Customer Purchase,Denmark,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,382c3e31-1ebc-41ce-848a-e1236feee09e
